instant,dteday_x,season_x,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,dteday_y,season_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
431,2012-03-06,Spring,1,3,0,2,1,1,-3,-3,45.6667,20.0875,221,3735,3956,2011-01-19,Spring,0,1,23,0,3,1,1,-1,-2,52.0,46.27,1,27,28
432,2012-03-07,Spring,1,3,0,3,1,1,4,3,51.3333,34.5779,432,4484,4916,2011-01-20,Spring,0,1,0,0,4,1,1,-3,-5,56.00000000000001,38.81,5,8,13
433,2012-03-08,Spring,1,3,0,4,1,1,11,11,56.75,44.1563,486,4896,5382,2011-01-20,Spring,0,1,1,0,4,1,1,-3,-2,56.00000000000001,0.0,2,3,5
434,2012-03-09,Spring,1,3,0,5,1,2,5,4,40.708299999999994,41.48,447,4122,4569,2011-01-20,Spring,0,1,2,0,4,1,1,-3,-2,56.00000000000001,0.0,0,2,2
435,2012-03-10,Spring,1,3,0,6,0,1,-1,-2,35.0417,22.575,968,3150,4118,2011-01-20,Spring,0,1,3,0,4,1,1,-3,-3,56.00000000000001,16.42,0,1,1
436,2012-03-11,Spring,1,3,0,0,0,1,2,2,47.6957,22.2587,1658,3253,4911,2011-01-20,Spring,0,1,4,0,4,1,1,-3,-3,56.00000000000001,16.42,0,1,1
437,2012-03-12,Spring,1,3,0,1,1,1,8,7,48.9167,20.7713,838,4460,5298,2011-01-20,Spring,0,1,5,0,4,1,1,-4,-5,60.0,22.39,0,6,6
438,2012-03-13,Spring,1,3,0,2,1,1,13,12,61.75000000000001,23.695,762,5085,5847,2011-01-20,Spring,0,1,6,0,4,1,1,-5,-5,60.0,22.39,0,35,35
439,2012-03-14,Spring,1,3,0,3,1,1,14,12,50.708299999999994,11.5062,997,5315,6312,2011-01-20,Spring,0,1,7,0,4,1,1,-5,-5,55.00000000000001,22.39,1,100,101
440,2012-03-15,Spring,1,3,0,4,1,1,13,11,57.958299999999994,14.988299999999999,1005,5187,6192,2011-01-20,Spring,0,1,8,0,4,1,1,-5,-5,55.00000000000001,28.360000000000003,2,247,249
441,2012-03-16,Spring,1,3,0,5,1,2,6,6,84.20830000000001,11.3192,548,3830,4378,2011-01-20,Spring,0,1,9,0,4,1,2,-4,-5,52.0,22.39,3,140,143
442,2012-03-17,Spring,1,3,0,6,0,2,10,10,75.5833,11.0704,3155,4681,7836,2011-01-20,Spring,0,1,10,0,4,1,1,-3,-5,48.0,29.849999999999998,1,56,57
443,2012-03-18,Spring,1,3,0,0,0,2,8,8,81.0,12.6883,2207,3685,5892,2011-01-20,Spring,0,1,11,0,4,1,2,-2,-2,45.0,16.42,5,63,68
444,2012-03-19,Spring,1,3,0,1,1,1,12,11,72.875,16.2317,982,5171,6153,2011-01-20,Spring,0,1,12,0,4,1,2,-1,0,42.0,0.0,7,77,84
445,2012-03-20,Spring,1,3,0,2,1,1,13,12,80.7917,12.1271,1051,5042,6093,2011-01-20,Spring,0,1,13,0,4,1,2,-2,-1,45.0,10.45,12,86,98
446,2012-03-21,Summer,1,3,0,3,1,2,11,10,82.125,8.955829999999999,1122,5108,6230,2011-01-20,Spring,0,1,14,0,4,1,2,-1,0,45.0,13.43,6,75,81
447,2012-03-22,Summer,1,3,0,4,1,1,13,11,83.125,11.7562,1334,5537,6871,2011-01-20,Spring,0,1,15,0,4,1,2,0,0,45.0,19.400000000000002,8,62,70
448,2012-03-23,Summer,1,3,0,5,1,2,15,13,69.41669999999999,11.63,2469,5893,8362,2011-01-20,Spring,0,1,16,0,4,1,2,-1,0,49.0,13.43,8,83,91
449,2012-03-24,Summer,1,3,0,6,0,2,10,9,88.5417,19.2783,1033,2339,3372,2011-01-20,Spring,0,1,17,0,4,1,2,-1,0,49.0,10.45,8,207,215
450,2012-03-25,Summer,1,3,0,0,0,2,6,6,88.0833,22.0775,1532,3464,4996,2011-01-20,Spring,0,1,18,0,4,1,2,-3,-3,56.00000000000001,19.400000000000002,1,184,185
451,2012-03-26,Summer,1,3,0,1,1,1,6,6,47.7917,38.682100000000005,795,4763,5558,2011-01-20,Spring,0,1,19,0,4,1,1,-3,-5,56.00000000000001,32.84,6,146,152
452,2012-03-27,Summer,1,3,0,2,1,1,0,0,28.999999999999996,18.7192,531,4571,5102,2011-01-20,Spring,0,1,20,0,4,1,2,-3,-4,60.0,28.360000000000003,2,124,126
453,2012-03-28,Summer,1,3,0,3,1,1,9,8,48.125,29.1671,674,5024,5698,2011-01-20,Spring,0,1,21,0,4,1,2,-4,-5,60.0,25.369999999999997,3,54,57
454,2012-03-29,Summer,1,3,0,4,1,1,9,9,43.9167,31.965,834,5299,6133,2011-01-20,Spring,0,1,22,0,4,1,2,-4,-5,65.0,28.360000000000003,0,56,56
455,2012-03-30,Summer,1,3,0,5,1,2,2,3,58.0833,13.8067,796,4663,5459,2011-01-20,Spring,0,1,23,0,4,1,2,-4,-5,65.0,32.84,3,28,31
456,2012-03-31,Summer,1,3,0,6,0,2,5,5,73.83330000000001,25.0617,2301,3934,6235,2011-01-21,Spring,0,1,0,0,5,1,2,-4,-5,70.0,25.369999999999997,1,20,21
457,2012-04-01,Summer,1,4,0,0,0,2,5,5,67.625,17.2267,2347,3694,6041,2011-01-21,Spring,0,1,1,0,5,1,2,-4,-5,70.0,25.369999999999997,0,6,6
458,2012-04-02,Summer,1,4,0,1,1,1,6,5,50.4348,31.2139,1208,4728,5936,2011-01-21,Spring,0,1,2,0,5,1,3,-4,-4,75.0,16.42,0,2,2
459,2012-04-03,Summer,1,4,0,2,1,1,8,7,39.6667,10.0133,1348,5424,6772,2011-01-21,Spring,0,1,3,0,5,1,3,-5,-5,80.0,29.849999999999998,0,1,1
460,2012-04-04,Summer,1,4,0,3,1,1,12,11,46.958299999999994,18.0975,1058,5378,6436,2011-01-21,Spring,0,1,4,0,5,1,2,-5,-3,87.0,8.959999999999999,0,1,1
461,2012-04-05,Summer,1,4,0,4,1,1,6,6,37.416700000000006,21.9529,1192,5265,6457,2011-01-21,Spring,0,1,5,0,5,1,1,-4,-6,60.0,41.79,1,4,5
462,2012-04-06,Summer,1,4,0,5,1,1,4,3,37.7083,30.0388,1807,4653,6460,2011-01-21,Spring,0,1,6,0,5,1,1,-5,-5,55.00000000000001,25.369999999999997,0,27,27
463,2012-04-07,Summer,1,4,0,6,0,1,6,5,25.4167,27.487099999999998,3252,3605,6857,2011-01-21,Spring,0,1,7,0,5,1,1,-6,-7,51.0,28.360000000000003,2,66,68
464,2012-04-08,Summer,1,4,0,0,0,1,10,9,27.5833,23.2596,2230,2939,5169,2011-01-21,Spring,0,1,8,0,5,1,1,-6,-7,47.0,32.84,7,210,217
465,2012-04-09,Summer,1,4,0,1,1,1,9,8,31.75,35.8196,905,4680,5585,2011-01-21,Spring,0,1,9,0,5,1,1,-6,-7,51.0,35.82,7,159,166
466,2012-04-10,Summer,1,4,0,2,1,1,7,6,43.5,24.9375,819,5099,5918,2011-01-21,Spring,0,1,10,0,5,1,1,-6,-8,47.0,46.27,6,57,63
467,2012-04-11,Summer,1,4,0,3,1,1,1,0,46.9565,29.527399999999997,482,4380,4862,2011-01-21,Spring,0,1,11,0,5,1,1,-5,-7,41.0,46.27,6,53,59
468,2012-04-12,Summer,1,4,0,4,1,1,4,3,46.625,29.0429,663,4746,5409,2011-01-21,Spring,0,1,12,0,5,1,1,-5,-7,27.0,58.209999999999994,11,67,78
469,2012-04-13,Summer,1,4,0,5,1,1,6,6,40.8333,15.5471,1252,5146,6398,2011-01-21,Spring,0,1,13,0,5,1,1,-6,-9,21.0,58.209999999999994,8,65,73
470,2012-04-14,Summer,1,4,0,6,0,1,9,9,50.29169999999999,19.0917,2795,4665,7460,2011-01-21,Spring,0,1,14,0,5,1,1,-6,-9,25.0,52.239999999999995,6,56,62
471,2012-04-15,Summer,1,4,0,0,0,1,15,14,50.79169999999999,22.5129,2846,4286,7132,2011-01-21,Spring,0,1,15,0,5,1,1,-8,-11,26.0,44.78,4,61,65
472,2012-04-16,Summer,1,4,1,1,0,1,19,16,56.166700000000006,28.4829,1198,5172,6370,2011-01-21,Spring,0,1,16,0,5,1,1,-8,-10,26.0,35.82,0,97,97
473,2012-04-17,Summer,1,4,0,2,1,1,16,15,39.0417,27.3629,989,5702,6691,2011-01-21,Spring,0,1,17,0,5,1,1,-10,-11,28.000000000000004,35.82,10,151,161
474,2012-04-18,Summer,1,4,0,3,1,2,7,7,56.9167,16.7912,347,4020,4367,2011-01-21,Spring,0,1,18,0,5,1,1,-11,-11,30.0,25.369999999999997,1,119,120
475,2012-04-19,Summer,1,4,0,4,1,1,9,9,61.25000000000001,6.5929199999999994,846,5719,6565,2011-01-21,Spring,0,1,19,0,5,1,1,-11,-11,30.0,32.84,3,93,96
476,2012-04-20,Summer,1,4,0,5,1,1,11,10,69.4583,14.9871,1340,5950,7290,2011-01-21,Spring,0,1,20,0,5,1,1,-12,-13,33.0,41.79,1,52,53
477,2012-04-21,Summer,1,4,0,6,0,1,13,12,68.2917,28.3587,2541,4083,6624,2011-01-21,Spring,0,1,21,0,5,1,1,-13,-13,38.0,28.360000000000003,0,41,41
478,2012-04-22,Summer,1,4,0,0,0,3,4,3,83.54169999999999,34.4546,120,907,1027,2011-01-21,Spring,0,1,22,0,5,1,1,-14,-16,41.0,38.81,1,33,34
479,2012-04-23,Summer,1,4,0,1,1,2,0,-1,76.66669999999999,30.3496,195,3019,3214,2011-01-21,Spring,0,1,23,0,5,1,1,-14,-15,38.0,32.84,0,27,27
480,2012-04-24,Summer,1,4,0,2,1,1,5,4,45.4167,24.938299999999998,518,5115,5633,2011-01-22,Spring,0,1,0,0,6,0,1,-15,-16,45.0,25.369999999999997,0,13,13
481,2012-04-25,Summer,1,4,0,3,1,1,8,8,42.7917,11.879199999999999,655,5541,6196,2011-01-22,Spring,0,1,1,0,6,0,2,-15,-17,41.0,38.81,3,9,12
482,2012-04-26,Summer,1,4,0,4,1,2,9,9,75.66669999999999,17.6625,475,4551,5026,2011-01-22,Spring,0,1,2,0,6,0,2,-15,-16,41.0,25.369999999999997,0,11,11
483,2012-04-27,Summer,1,4,0,5,1,1,7,7,40.0833,34.7633,1014,5219,6233,2011-01-22,Spring,0,1,3,0,6,0,2,-15,-16,41.0,28.360000000000003,1,6,7
484,2012-04-28,Summer,1,4,0,6,0,2,3,3,48.9583,12.9975,1120,3100,4220,2011-01-22,Spring,0,1,4,0,6,0,2,-16,-16,48.0,29.849999999999998,0,3,3
485,2012-04-29,Summer,1,4,0,0,0,1,7,7,58.7083,11.6908,2229,4075,6304,2011-01-22,Spring,0,1,6,0,6,0,2,-16,-16,44.0,22.39,0,2,2
486,2012-04-30,Summer,1,4,0,1,1,2,8,7,56.99999999999999,17.163800000000002,665,4907,5572,2011-01-22,Spring,0,1,7,0,6,0,1,-16,-16,44.0,28.360000000000003,0,8,8
487,2012-05-01,Summer,1,5,0,2,1,2,16,14,65.95830000000001,15.6096,653,5087,5740,2011-01-22,Spring,0,1,8,0,6,0,1,-16,-17,44.0,32.84,1,26,27
488,2012-05-02,Summer,1,5,0,3,1,1,13,12,79.7083,13.805799999999998,667,5502,6169,2011-01-22,Spring,0,1,9,0,6,0,1,-15,-16,41.0,25.369999999999997,3,37,40
489,2012-05-03,Summer,1,5,0,4,1,2,13,12,76.83330000000001,13.3696,764,5657,6421,2011-01-22,Spring,0,1,10,0,6,0,2,-15,-14,41.0,16.42,3,50,53
490,2012-05-04,Summer,1,5,0,5,1,1,17,15,73.54169999999999,16.2938,1069,5227,6296,2011-01-22,Spring,0,1,11,0,6,0,2,-14,-13,38.0,13.43,4,59,63
491,2012-05-05,Summer,1,5,0,6,0,2,16,14,75.66669999999999,15.299199999999999,2496,4387,6883,2011-01-22,Spring,0,1,12,0,6,0,2,-14,-11,38.0,10.45,10,60,70
492,2012-05-06,Summer,1,5,0,0,0,2,13,12,74.0,14.987900000000002,2135,4224,6359,2011-01-22,Spring,0,1,13,0,6,0,1,-13,-8,35.0,0.0,12,72,84
493,2012-05-07,Summer,1,5,0,1,1,2,12,11,66.41669999999999,23.072100000000002,1008,5265,6273,2011-01-22,Spring,0,1,14,0,6,0,1,-12,-10,33.0,10.45,11,64,75
494,2012-05-08,Summer,1,5,0,2,1,2,14,13,68.58330000000001,29.602899999999998,738,4990,5728,2011-01-22,Spring,0,1,15,0,6,0,1,-11,-9,28.000000000000004,0.0,10,93,103
495,2012-05-09,Summer,1,5,0,3,1,2,14,12,74.4167,21.641199999999998,620,4097,4717,2011-01-22,Spring,0,1,16,0,6,0,1,-11,-10,28.000000000000004,19.400000000000002,11,72,83
496,2012-05-10,Summer,1,5,0,4,1,1,10,9,55.2083,31.406299999999998,1026,5546,6572,2011-01-22,Spring,0,1,17,0,6,0,1,-11,-6,28.000000000000004,0.0,8,59,67
497,2012-05-11,Summer,1,5,0,5,1,1,11,11,36.0417,23.6937,1319,5711,7030,2011-01-22,Spring,0,1,18,0,6,0,1,-13,-12,35.0,19.400000000000002,0,54,54
498,2012-05-12,Summer,1,5,0,6,0,1,13,12,48.0417,12.3133,2622,4807,7429,2011-01-22,Spring,0,1,19,0,6,0,1,-13,-11,35.0,13.43,6,53,59
499,2012-05-13,Summer,1,5,0,0,0,1,16,14,57.62500000000001,22.5117,2172,3946,6118,2011-01-22,Spring,0,1,20,0,6,0,1,-14,-13,45.0,16.42,1,44,45
500,2012-05-14,Summer,1,5,0,1,1,2,14,12,78.95830000000001,21.269199999999998,342,2501,2843,2011-01-22,Spring,0,1,21,0,6,0,1,-14,-11,41.0,8.959999999999999,0,39,39
501,2012-05-15,Summer,1,5,0,2,1,2,16,14,79.45830000000001,14.7392,625,4490,5115,2011-01-22,Spring,0,1,22,0,6,0,1,-14,-9,49.0,0.0,7,23,30
502,2012-05-16,Summer,1,5,0,3,1,1,17,15,69.7917,12.251199999999999,991,6433,7424,2011-01-22,Spring,0,1,23,0,6,0,1,-15,-13,56.99999999999999,10.45,2,31,33
503,2012-05-17,Summer,1,5,0,4,1,1,15,14,52.0,22.9475,1242,6142,7384,2011-01-23,Spring,0,1,0,0,0,0,1,-15,-13,56.99999999999999,10.45,2,20,22
504,2012-05-18,Summer,1,5,0,5,1,1,13,12,52.33330000000001,13.6817,1521,6118,7639,2011-01-23,Spring,0,1,1,0,0,0,1,-15,-13,56.99999999999999,10.45,1,12,13
505,2012-05-19,Summer,1,5,0,6,0,1,15,13,45.625,8.397499999999999,3410,4884,8294,2011-01-23,Spring,0,1,2,0,0,0,1,-16,-14,62.0,13.43,3,15,18
506,2012-05-20,Summer,1,5,0,0,0,1,16,14,53.041700000000006,25.436700000000002,2704,4425,7129,2011-01-23,Spring,0,1,3,0,0,0,1,-16,-14,62.0,13.43,1,4,5
507,2012-05-21,Summer,1,5,0,1,1,2,15,13,81.125,23.3204,630,3729,4359,2011-01-23,Spring,0,1,5,0,0,0,2,-15,-13,56.99999999999999,10.45,0,3,3
508,2012-05-22,Summer,1,5,0,2,1,2,16,14,76.5833,11.816699999999999,819,5254,6073,2011-01-23,Spring,0,1,6,0,0,0,2,-15,-13,56.99999999999999,10.45,0,1,1
509,2012-05-23,Summer,1,5,0,3,1,2,16,14,77.45830000000001,10.2,766,4494,5260,2011-01-23,Spring,0,1,7,0,0,0,1,-13,-11,57.99999999999999,16.42,1,1,2
510,2012-05-24,Summer,1,5,0,4,1,1,18,15,71.6667,17.2896,1059,5711,6770,2011-01-23,Spring,0,1,8,0,0,0,1,-14,-13,62.0,16.42,2,17,19
511,2012-05-25,Summer,1,5,0,5,1,1,20,17,74.70830000000001,14.055000000000001,1417,5317,6734,2011-01-23,Spring,0,1,9,0,0,0,1,-12,-13,54.0,35.82,3,25,28
512,2012-05-26,Summer,1,5,0,6,0,1,20,17,73.25,19.8992,2855,3681,6536,2011-01-23,Spring,0,1,10,0,0,0,1,-10,-11,46.0,38.81,7,51,58
513,2012-05-27,Summer,1,5,0,0,0,1,20,17,69.7083,21.5171,3283,3308,6591,2011-01-23,Spring,0,1,11,0,0,0,1,-10,-10,43.0,22.39,22,77,99
514,2012-05-28,Summer,1,5,1,1,0,1,21,19,67.625,19.6521,2557,3486,6043,2011-01-23,Spring,0,1,12,0,0,0,1,-8,-11,37.0,46.27,24,92,116
515,2012-05-29,Summer,1,5,0,2,1,1,22,19,68.45830000000001,29.54,880,4863,5743,2011-01-23,Spring,0,1,13,0,0,0,1,-10,-11,33.0,38.81,12,75,87
516,2012-05-30,Summer,1,5,0,3,1,2,18,16,67.0,13.4329,745,6110,6855,2011-01-23,Spring,0,1,14,0,0,0,1,-8,-10,28.000000000000004,35.82,17,93,110
517,2012-05-31,Summer,1,5,0,4,1,1,20,17,49.2917,19.527900000000002,1100,6238,7338,2011-01-23,Spring,0,1,15,0,0,0,1,-8,-10,28.000000000000004,35.82,13,64,77
518,2012-06-01,Summer,1,6,0,5,1,2,18,15,75.5417,23.7563,533,3594,4127,2011-01-23,Spring,0,1,16,0,0,0,1,-8,-10,26.0,32.84,9,56,65
519,2012-06-02,Summer,1,6,0,6,0,1,14,13,54.9167,18.656200000000002,2795,5325,8120,2011-01-23,Spring,0,1,17,0,0,0,1,-10,-11,26.0,38.81,5,50,55
520,2012-06-03,Summer,1,6,0,0,0,1,15,14,49.3333,18.4087,2494,5147,7641,2011-01-23,Spring,0,1,18,0,0,0,1,-11,-11,30.0,25.369999999999997,5,44,49
521,2012-06-04,Summer,1,6,0,1,1,1,15,14,48.7083,28.4833,1071,5927,6998,2011-01-23,Spring,0,1,19,0,0,0,1,-11,-11,30.0,28.360000000000003,5,45,50
522,2012-06-05,Summer,1,6,0,2,1,2,12,11,61.3333,20.9575,968,6033,7001,2011-01-23,Spring,0,1,20,0,0,0,1,-12,-11,36.0,25.369999999999997,4,31,35
523,2012-06-06,Summer,1,6,0,3,1,1,13,12,61.12499999999999,7.7125,1027,6028,7055,2011-01-23,Spring,0,1,21,0,0,0,1,-12,-11,36.0,19.400000000000002,5,20,25
524,2012-06-07,Summer,1,6,0,4,1,1,15,13,56.7083,15.735,1038,6456,7494,2011-01-23,Spring,0,1,22,0,0,0,1,-13,-12,38.0,19.400000000000002,5,23,28
525,2012-06-08,Summer,1,6,0,5,1,1,18,15,46.791700000000006,17.5383,1488,6248,7736,2011-01-23,Spring,0,1,23,0,0,0,1,-14,-14,41.0,22.39,4,17,21
526,2012-06-09,Summer,1,6,0,6,0,1,21,18,43.7083,14.4287,2708,4790,7498,2011-01-24,Spring,0,1,0,0,1,1,1,-14,-14,41.0,19.400000000000002,0,7,7
527,2012-06-10,Summer,1,6,0,0,0,1,22,19,53.833299999999994,13.372100000000001,2224,4374,6598,2011-01-24,Spring,0,1,1,0,1,1,1,-15,-15,45.0,19.400000000000002,0,1,1
528,2012-06-11,Summer,1,6,0,1,1,2,22,18,58.791700000000006,20.7713,1017,5647,6664,2011-01-24,Spring,0,1,3,0,1,1,1,-15,-16,45.0,25.369999999999997,0,1,1
529,2012-06-12,Summer,1,6,0,2,1,2,18,15,83.3333,21.4546,477,4495,4972,2011-01-24,Spring,0,1,4,0,1,1,1,-16,-14,48.0,13.43,0,1,1
530,2012-06-13,Summer,1,6,0,3,1,1,18,16,58.2083,34.3279,1173,6248,7421,2011-01-24,Spring,0,1,5,0,1,1,1,-16,-14,48.0,13.43,0,5,5
531,2012-06-14,Summer,1,6,0,4,1,1,18,16,56.958299999999994,25.3733,1180,6183,7363,2011-01-24,Spring,0,1,6,0,1,1,1,-16,-13,48.0,8.959999999999999,0,15,15
532,2012-06-15,Summer,1,6,0,5,1,1,17,15,58.958299999999994,17.6617,1563,6102,7665,2011-01-24,Spring,0,1,7,0,1,1,1,-16,-11,48.0,0.0,5,79,84
533,2012-06-16,Summer,1,6,0,6,0,1,17,15,50.416700000000006,16.666700000000002,2963,4739,7702,2011-01-24,Spring,0,1,8,0,1,1,1,-15,-10,49.0,0.0,6,171,177
534,2012-06-17,Summer,1,6,0,0,0,1,15,13,59.875,14.490400000000001,2634,4344,6978,2011-01-24,Spring,0,1,9,0,1,1,1,-14,-9,41.0,0.0,4,98,102
535,2012-06-18,Summer,1,6,0,1,1,2,13,12,77.79169999999999,17.474600000000002,653,4446,5099,2011-01-24,Spring,0,1,10,0,1,1,1,-12,-10,42.0,0.0,6,34,40
536,2012-06-19,Summer,1,6,0,2,1,1,20,18,69.0,14.8017,968,5857,6825,2011-01-24,Spring,0,1,11,0,1,1,1,-12,-11,46.0,13.43,3,43,46
537,2012-06-20,Summer,1,6,0,3,1,1,25,22,59.2083,11.3812,872,5339,6211,2011-01-24,Spring,0,1,12,0,1,1,2,-11,-10,42.0,19.400000000000002,11,52,63
538,2012-06-21,Fall,1,6,0,4,1,1,26,24,56.7917,11.8787,778,5127,5905,2011-01-24,Spring,0,1,13,0,1,1,2,-10,-10,43.0,22.39,6,54,60
539,2012-06-22,Fall,1,6,0,5,1,1,25,22,57.375,18.284200000000002,964,4859,5823,2011-01-24,Spring,0,1,14,0,1,1,2,-10,-10,46.0,22.39,2,43,45
540,2012-06-23,Fall,1,6,0,6,0,1,22,18,53.4583,17.972099999999998,2657,4801,7458,2011-01-24,Spring,0,1,15,0,1,1,1,-8,-8,40.0,16.42,7,50,57
541,2012-06-24,Fall,1,6,0,0,0,1,23,19,47.9167,14.552499999999998,2551,4340,6891,2011-01-24,Spring,0,1,16,0,1,1,1,-8,-9,47.0,25.369999999999997,4,66,70
542,2012-06-25,Fall,1,6,0,1,1,1,21,18,50.416700000000006,30.0383,1139,5640,6779,2011-01-24,Spring,0,1,17,0,1,1,1,-10,-11,50.0,25.369999999999997,6,178,184
543,2012-06-26,Fall,1,6,0,2,1,1,17,15,37.3333,34.7642,1077,6365,7442,2011-01-24,Spring,0,1,18,0,1,1,1,-10,-10,59.0,19.400000000000002,8,145,153
544,2012-06-27,Fall,1,6,0,3,1,1,20,17,36.0,27.1775,1077,6258,7335,2011-01-24,Spring,0,1,19,0,1,1,1,-10,-9,54.0,16.42,5,101,106
545,2012-06-28,Fall,1,6,0,4,1,1,23,19,42.25,17.165,921,5958,6879,2011-01-24,Spring,0,1,20,0,1,1,1,-10,-10,59.0,19.400000000000002,1,80,81
546,2012-06-29,Fall,1,6,0,5,1,1,28,25,48.875,16.541700000000002,829,4634,5463,2011-01-24,Spring,0,1,21,0,1,1,1,-10,-9,63.0,16.42,6,53,59
547,2012-06-30,Fall,1,6,0,6,0,1,24,20,60.12499999999999,16.1071,1455,4232,5687,2011-01-24,Spring,0,1,22,0,1,1,2,-10,-10,63.0,22.39,3,32,35
548,2012-07-01,Fall,1,7,0,0,0,1,27,23,51.87500000000001,16.8529,1421,4110,5531,2011-01-24,Spring,0,1,23,0,1,1,2,-8,-9,64.0,25.369999999999997,3,21,24
549,2012-07-02,Fall,1,7,0,1,1,1,25,21,44.7083,19.526699999999998,904,5323,6227,2011-01-25,Spring,0,1,0,0,2,1,2,-8,-10,69.0,28.360000000000003,3,6,9
550,2012-07-03,Fall,1,7,0,2,1,1,25,21,49.2083,12.6237,1052,5608,6660,2011-01-25,Spring,0,1,1,0,2,1,2,-8,-8,69.0,16.42,0,5,5
551,2012-07-04,Fall,1,7,1,3,0,1,26,22,53.87499999999999,13.495,2562,4841,7403,2011-01-25,Spring,0,1,2,0,2,1,1,-8,-9,69.0,22.39,0,2,2
552,2012-07-05,Fall,1,7,0,4,1,1,28,24,45.7917,19.402900000000002,1405,4836,6241,2011-01-25,Spring,0,1,4,0,2,1,1,-10,-8,74.0,10.45,0,1,1
553,2012-07-06,Fall,1,7,0,5,1,1,28,24,45.0833,14.6142,1366,4841,6207,2011-01-25,Spring,0,1,5,0,2,1,1,-10,-10,74.0,22.39,0,9,9
554,2012-07-07,Fall,1,7,0,6,0,1,30,26,49.2083,16.3554,1448,3392,4840,2011-01-25,Spring,0,1,6,0,2,1,1,-8,-7,74.0,10.45,1,35,36
555,2012-07-08,Fall,1,7,0,0,0,1,27,26,57.375,12.562899999999999,1203,3469,4672,2011-01-25,Spring,0,1,7,0,2,1,1,-8,-9,74.0,22.39,5,103,108
556,2012-07-09,Fall,1,7,0,1,1,2,21,18,68.3333,18.0975,998,5571,6569,2011-01-25,Spring,0,1,8,0,2,1,2,-8,-7,74.0,13.43,5,233,238
557,2012-07-10,Fall,1,7,0,2,1,2,22,19,66.75,15.1737,954,5336,6290,2011-01-25,Spring,0,1,9,0,2,1,2,-6,-5,64.0,8.959999999999999,10,134,144
558,2012-07-11,Fall,1,7,0,3,1,1,22,18,63.3333,15.173300000000001,975,6289,7264,2011-01-25,Spring,0,1,10,0,2,1,2,-5,-4,60.0,10.45,6,49,55
559,2012-07-12,Fall,1,7,0,4,1,1,21,18,52.9583,14.677499999999998,1032,6414,7446,2011-01-25,Spring,0,1,11,0,2,1,2,-4,-4,60.0,13.43,6,55,61
560,2012-07-13,Fall,1,7,0,5,1,2,22,19,48.5833,8.085,1511,5988,7499,2011-01-25,Spring,0,1,12,0,2,1,2,-3,-1,56.00000000000001,8.959999999999999,21,85,106
561,2012-07-14,Fall,1,7,0,6,0,2,21,19,69.91669999999999,14.3679,2355,4614,6969,2011-01-25,Spring,0,1,13,0,2,1,2,-3,-2,56.00000000000001,13.43,21,72,93
562,2012-07-15,Fall,1,7,0,0,0,1,23,21,71.7917,16.666700000000002,1920,4111,6031,2011-01-25,Spring,0,1,14,0,2,1,2,-1,0,45.0,0.0,11,57,68
563,2012-07-16,Fall,1,7,0,1,1,1,24,22,64.5,16.4187,1088,5742,6830,2011-01-25,Spring,0,1,15,0,2,1,2,0,1,42.0,0.0,21,63,84
564,2012-07-17,Fall,1,7,0,2,1,1,27,24,50.583299999999994,11.4429,921,5865,6786,2011-01-25,Spring,0,1,16,0,2,1,2,0,1,42.0,0.0,14,102,116
565,2012-07-18,Fall,1,7,0,3,1,1,26,23,57.7083,13.744200000000001,799,4914,5713,2011-01-25,Spring,0,1,17,0,2,1,1,-1,0,45.0,0.0,14,208,222
566,2012-07-19,Fall,1,7,0,4,1,1,25,21,60.0417,16.5429,888,5703,6591,2011-01-25,Spring,0,1,18,0,2,1,2,-1,0,49.0,8.959999999999999,7,218,225
567,2012-07-20,Fall,1,7,0,5,1,2,19,16,84.4167,20.896700000000003,747,5123,5870,2011-01-25,Spring,0,1,19,0,2,1,2,-3,-3,65.0,16.42,13,133,146
568,2012-07-21,Fall,1,7,0,6,0,3,15,12,86.5417,21.33,1264,3195,4459,2011-01-25,Spring,0,1,20,0,2,1,1,-4,-5,65.0,19.400000000000002,16,103,119
569,2012-07-22,Fall,1,7,0,0,0,2,19,16,76.25,9.39208,2544,4866,7410,2011-01-25,Spring,0,1,21,0,2,1,1,-4,-5,65.0,19.400000000000002,5,40,45
570,2012-07-23,Fall,1,7,0,1,1,1,23,20,69.41669999999999,13.8683,1135,5831,6966,2011-01-25,Spring,0,1,22,0,2,1,1,-5,-5,64.0,16.42,4,49,53
571,2012-07-24,Fall,1,7,0,2,1,1,23,21,65.5,21.1454,1140,6452,7592,2011-01-25,Spring,0,1,23,0,2,1,2,-5,-5,64.0,16.42,3,37,40
572,2012-07-25,Fall,1,7,0,3,1,1,22,18,45.0,16.48,1383,6790,8173,2011-01-26,Spring,0,1,0,0,3,1,2,-5,-5,69.0,13.43,3,14,17
573,2012-07-26,Fall,1,7,0,4,1,1,25,23,59.66669999999999,28.481299999999997,1036,5825,6861,2011-01-26,Spring,0,1,1,0,3,1,2,-4,-4,65.0,13.43,0,5,5
